step,phase,mode,robots_alive,sigma,lambda2,leak_x,leak_y,agreed_x,agreed_y
0,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
1,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
2,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
3,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
4,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
5,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
6,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
7,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
8,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
9,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
10,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
11,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
12,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
13,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
14,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
15,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
16,MONITORING,Hazard Localisation,5,,5.21779636087697e-16,,,,
17,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
18,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
19,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
20,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
21,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
22,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
23,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
24,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
25,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
26,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
27,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
28,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
29,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
30,MONITORING,Hazard Localisation,5,,-2.224207331599964e-16,,,,
31,MONITORING,Hazard Localisation,5,,0.0,,,,
32,MONITORING,Hazard Localisation,5,,0.0,,,,
33,MONITORING,Hazard Localisation,5,,0.0,,,,
